image_names,label,2,3,4,5,6
FILE200706-185213F_3000.jpg,0,38.31156297,0.517237726,0.983369813,0.044463509,2.535680324
FILE200706-185213F_3024.jpg,0,36.93213961,0.516033019,0.981319153,0.046666701,2.444451189
FILE200706-185213F_3048.jpg,0,38.44442084,0.489405927,0.979559394,0.043137652,2.640252908
FILE200706-185213F_3072.jpg,0,46.36639353,0.482665216,0.975039615,0.041667942,2.85784522
FILE200706-185213F_3096.jpg,0,40.56812342,0.492596659,0.979640448,0.044876403,2.729357613
FILE200706-185213F_312.jpg,0,17.14492666,0.619774947,0.993582897,0.063037058,1.583348508
FILE200706-185213F_3120.jpg,0,42.87918058,0.45539769,0.984198417,0.044650891,3.01055134
FILE200706-185213F_3144.jpg,0,40.61466869,0.488483608,0.982571184,0.047031256,2.717491148
FILE200706-185213F_3168.jpg,0,39.25308042,0.477516596,0.980394223,0.041759417,2.768386444
FILE200706-185213F_3192.jpg,0,37.57107739,0.521643597,0.982806051,0.057026472,2.532149722
FILE200706-185213F_3216.jpg,0,41.99679312,0.517925275,0.97997298,0.049901751,2.601082448
FILE200706-185213F_3240.jpg,0,37.43759231,0.458545272,0.980063397,0.041667694,2.755042994
FILE200706-185213F_3264.jpg,0,35.89096611,0.519523176,0.980311924,0.04830229,2.371168437
FILE200706-185213F_3288.jpg,0,34.57605463,0.503322608,0.982920116,0.048082593,2.403024785
FILE200706-185213F_3312.jpg,0,37.08851796,0.540500666,0.98379688,0.060248657,2.354496712
FILE200706-185213F_3336.jpg,0,38.60794133,0.499675737,0.981355709,0.042252115,2.548275164
FILE200706-185213F_336.jpg,0,20.82770865,0.570922799,0.993028732,0.077636232,1.828376328
FILE200706-185213F_3360.jpg,0,42.08532119,0.46841331,0.980124871,0.046244636,2.762670713
FILE200706-185213F_3384.jpg,0,37.07865453,0.54587978,0.98252769,0.05998007,2.328406677
FILE200706-185213F_3408.jpg,0,42.22113303,0.528025373,0.979029236,0.055969612,2.493829034
FILE200706-185213F_3432.jpg,0,34.23469904,0.522544472,0.983133874,0.070767777,2.394982296
FILE200706-185213F_3456.jpg,0,34.64774911,0.494766508,0.981389254,0.050586318,2.511583207
FILE200706-185213F_3480.jpg,0,47.65207891,0.464196259,0.975141955,0.052511623,2.988548306
FILE200706-185213F_3504.jpg,0,48.84354072,0.524963842,0.976657667,0.061680267,2.621972686
FILE200706-185213F_3528.jpg,0,38.35443601,0.555642225,0.986399906,0.074353856,2.361659079
FILE200706-185213F_3552.jpg,0,32.03387962,0.532742133,0.98669407,0.060064602,2.236509863
FILE200706-185213F_3576.jpg,0,33.03197774,0.605464333,0.988388581,0.121496255,2.018927668
FILE200706-185213F_360.jpg,0,34.80687911,0.513524215,0.987174935,0.054107674,2.566373293
FILE200706-185213F_3600.jpg,0,36.94696004,0.577329684,0.989059735,0.090409592,2.334577643
FILE200706-185213F_3624.jpg,0,31.60621143,0.559826437,0.988469662,0.07583985,2.192028326
FILE200706-185213F_3648.jpg,0,35.19422357,0.645498106,0.989109166,0.140010232,1.989671219
FILE200706-185213F_3672.jpg,0,35.23085483,0.621857374,0.990871282,0.128532902,2.114962064
FILE200706-185213F_3696.jpg,0,35.54894284,0.516978113,0.986448394,0.04728222,2.509104704
FILE200706-185213F_3720.jpg,0,36.31989884,0.516435144,0.986142357,0.06780163,2.542741528
FILE200706-185213F_3744.jpg,0,40.32330804,0.442880979,0.979134206,0.036042455,3.028517956
FILE200706-185213F_3768.jpg,0,47.06188164,0.440193947,0.975019016,0.037761185,3.134699039
FILE200706-185213F_3792.jpg,0,41.19560951,0.500727313,0.977485253,0.048136572,2.663105716
FILE200706-185213F_3816.jpg,0,39.21700556,0.502938538,0.97798374,0.051299242,2.601305008
FILE200706-185213F_384.jpg,0,31.07584219,0.475726903,0.983404265,0.039725508,2.561770359
FILE200706-185213F_3840.jpg,0,40.02436014,0.447141635,0.977594535,0.043876588,2.852584724
FILE200706-185213F_3864.jpg,0,33.69278705,0.55085251,0.984477114,0.069253965,2.293333333
FILE200706-185213F_3888.jpg,0,39.35769347,0.525079479,0.983882969,0.064212544,2.51569044
FILE200706-185213F_3912.jpg,0,34.10295397,0.521405128,0.986709433,0.074332772,2.49825999
FILE200706-185213F_3936.jpg,0,32.19596358,0.566342797,0.987893102,0.077461434,2.193373799
FILE200706-185213F_3960.jpg,0,36.35210926,0.413782458,0.980104684,0.038857279,2.914011128
FILE200706-185213F_3984.jpg,0,32.15202833,0.518992607,0.981526195,0.053866755,2.326838644
FILE200706-185213F_4008.jpg,0,33.2267476,0.515450925,0.982357739,0.081060878,2.445766313
FILE200706-185213F_4032.jpg,0,42.23463834,0.573381255,0.980711628,0.0904427,2.3179565
FILE200706-185213F_4056.jpg,0,65.8599393,0.521686371,0.976553248,0.078572483,3.067425392
FILE200706-185213F_408.jpg,0,27.16795144,0.475835764,0.986309296,0.040926892,2.499726859
FILE200706-185213F_4080.jpg,0,68.28114315,0.405995094,0.972072245,0.034137441,3.66461305
FILE200706-185213F_4104.jpg,0,62.07002529,0.450117265,0.978427445,0.037328492,3.297035913
FILE200706-185213F_4128.jpg,0,59.50947901,0.480115932,0.978368284,0.054465343,3.147152251
FILE200706-185213F_4152.jpg,0,67.39790592,0.46068287,0.977608885,0.03599716,3.338705109
FILE200706-185213F_4176.jpg,0,63.1020435,0.50144267,0.975281,0.065277446,3.041466869
FILE200706-185213F_4200.jpg,0,64.5723217,0.457636731,0.976753663,0.061343561,3.416914517
FILE200706-185213F_4224.jpg,0,54.63676277,0.493842102,0.979611855,0.057322606,2.990591806
FILE200706-185213F_4248.jpg,0,53.79738998,0.569820002,0.982811506,0.102867353,2.626666667
FILE200706-185213F_4272.jpg,0,53.85860395,0.564621819,0.984140901,0.085091724,2.549367729
FILE200706-185213F_4296.jpg,0,43.64426909,0.558695851,0.98481416,0.090400735,2.43621649
FILE200706-185213F_432.jpg,0,23.46633283,0.516761529,0.987671688,0.045795659,2.171825999
FILE200706-185213F_4320.jpg,0,38.34294385,0.484145284,0.987278302,0.056234792,2.727121902
FILE200706-185213F_4344.jpg,0,36.07970663,0.498077479,0.988052513,0.059661181,2.616034396
FILE200706-185213F_4368.jpg,0,38.84162873,0.457044453,0.986058069,0.043640726,2.83580172
FILE200706-185213F_4392.jpg,0,37.09329287,0.484392264,0.987019567,0.049967383,2.556843703
FILE200706-185213F_4416.jpg,0,32.88929691,0.509037747,0.987238891,0.060355644,2.298745574
FILE200706-185213F_4440.jpg,0,39.9598786,0.5078353,0.986402277,0.078187078,2.610723318
FILE200706-185213F_4464.jpg,0,39.77163379,0.563531198,0.985940174,0.104346582,2.310531108
FILE200706-185213F_4488.jpg,0,43.36721295,0.487411836,0.982019897,0.048033538,2.783763278
FILE200706-185213F_456.jpg,0,23.855478,0.510198425,0.987309286,0.045827136,2.222741528
FILE200706-185213F_48.jpg,0,31.05104704,0.520199941,0.985641826,0.051084247,2.458209408
FILE200706-185213F_480.jpg,0,24.70800202,0.476922836,0.986460445,0.04329512,2.391461811
FILE200706-185213F_504.jpg,0,22.89849267,0.515089328,0.987831652,0.049392174,2.189135053
FILE200706-185213F_528.jpg,0,27.06652504,0.491285927,0.986027321,0.047823478,2.366454224
FILE200706-185213F_552.jpg,0,25.25470916,0.51272899,0.987065723,0.052352546,2.27765301
FILE200706-185213F_576.jpg,0,27.91742033,0.490323175,0.985632678,0.045813062,2.443206879
FILE200706-185213F_600.jpg,0,31.63368741,0.437756822,0.979921721,0.041016577,2.771390996
FILE200706-185213F_624.jpg,0,25.92274153,0.498990825,0.982362238,0.049436661,2.284137582
FILE200706-185213F_648.jpg,0,32.44520991,0.479269299,0.987103373,0.039290653,2.584511887
FILE200706-185213F_672.jpg,0,24.09092564,0.509227128,0.987615862,0.044955253,2.215214972
FILE200706-185213F_696.jpg,0,24.87333333,0.498953587,0.987553339,0.046576213,2.295548811
FILE200706-185213F_72.jpg,0,37.36460293,0.511890968,0.981336589,0.052805322,2.583216995
FILE200706-185213F_720.jpg,0,30.15694487,0.44858774,0.984644031,0.041989605,2.697582195
FILE200706-185213F_744.jpg,0,22.62812342,0.511221978,0.988282246,0.052456344,2.204390491
FILE200706-185213F_768.jpg,0,23.82623166,0.486916721,0.986757314,0.045391754,2.320920587
FILE200706-185213F_792.jpg,0,25.59131007,0.499193586,0.985787162,0.045333998,2.291117855
FILE200706-185213F_816.jpg,0,27.22199292,0.482460159,0.984552387,0.043442387,2.421972686
FILE200706-185213F_840.jpg,0,35.93986849,0.436573024,0.978949215,0.040180805,2.88
FILE200706-185213F_864.jpg,0,23.9240263,0.481518823,0.986767753,0.045597151,2.37519474
FILE200706-185213F_888.jpg,0,21.72221548,0.483476255,0.988313808,0.046650911,2.315174507
FILE200706-185213F_912.jpg,0,21.58411735,0.491302946,0.987713126,0.048268904,2.28091047
FILE200706-185213F_936.jpg,0,27.3990086,0.50114672,0.985061102,0.056296074,2.432675771
FILE200706-185213F_96.jpg,0,36.87333333,0.504162057,0.978922352,0.049519419,2.667303996
FILE200706-185213F_960.jpg,0,31.59933232,0.460352704,0.984313858,0.044057456,2.721031866
FILE200706-185213F_984.jpg,0,22.55109762,0.522961311,0.989127799,0.048321293,2.157996965
FILE200706-185514F_0.jpg,0,36.57831057,0.605793414,0.990148405,0.079211805,2.225412241
FILE200706-185514F_1008.jpg,0,70.59300961,0.469860372,0.97145196,0.04852552,3.441385938
FILE200706-185514F_1032.jpg,0,62.16720283,0.476239674,0.972322265,0.04463282,3.278745574
FILE200706-185514F_1056.jpg,0,65.14115326,0.50238548,0.971599802,0.045782549,3.228760749
FILE200706-185514F_1080.jpg,0,62.05589277,0.464880902,0.973941565,0.046039399,3.286970157
FILE200706-185514F_1104.jpg,0,56.89059181,0.500969002,0.976242992,0.044238719,3.034850784
FILE200706-185514F_1128.jpg,0,69.71799697,0.477871405,0.972775556,0.043029025,3.477066262
FILE200706-185514F_1152.jpg,0,72.65955488,0.501743953,0.973502542,0.04555283,3.430520991
FILE200706-185514F_1176.jpg,0,83.30646434,0.477932807,0.971731233,0.041754591,3.77754173
FILE200706-185514F_120.jpg,0,53.54008093,0.426155421,0.970838774,0.039378224,3.50552352
FILE200706-185514F_1200.jpg,0,109.773131,0.423269057,0.96479729,0.035552427,4.621122914
FILE200706-185514F_1224.jpg,0,116.3513708,0.447241161,0.959922597,0.037027798,4.61190693
FILE200706-185514F_1248.jpg,0,107.4754274,0.459574216,0.961554182,0.03695608,4.27917046
FILE200706-185514F_1272.jpg,0,110.1320991,0.473513545,0.963732962,0.042725742,4.334911482
FILE200706-185514F_1296.jpg,0,107.758432,0.463774647,0.963120264,0.038966214,4.280131512
FILE200706-185514F_1320.jpg,0,126.435306,0.436819126,0.957469771,0.03901096,4.814102175
FILE200706-185514F_1344.jpg,0,110.1663328,0.479694324,0.958895736,0.041115991,4.333859383
FILE200706-185514F_1368.jpg,0,107.2112291,0.45854563,0.955512238,0.040026712,4.370541224
FILE200706-185514F_1392.jpg,0,119.0350126,0.465332599,0.951844102,0.041259779,4.486322711
FILE200706-185514F_1416.jpg,0,112.6780678,0.470686368,0.954096256,0.043035289,4.314405665
FILE200706-185514F_144.jpg,0,50.65406171,0.461081077,0.973732883,0.045975102,3.231967628
FILE200706-185514F_1440.jpg,0,112.9386242,0.474350534,0.952213459,0.043846241,4.362660597
FILE200706-185514F_1464.jpg,0,92.3708953,0.465716577,0.959597677,0.042978306,3.892129489
FILE200706-185514F_1488.jpg,0,85.90803237,0.485307259,0.964013722,0.045058124,3.750986343
FILE200706-185514F_1512.jpg,0,78.43927162,0.468021147,0.969023682,0.042711631,3.67825999
FILE200706-185514F_1536.jpg,0,76.22227618,0.464239291,0.970079561,0.040633193,3.70616085
FILE200706-185514F_1560.jpg,0,75.32989378,0.490561971,0.971001049,0.044577027,3.568376328
FILE200706-185514F_1584.jpg,0,85.29581184,0.448476101,0.966086766,0.038121475,3.873960546
FILE200706-185514F_1608.jpg,0,74.0595043,0.447365905,0.970619777,0.041338919,3.616024279
FILE200706-185514F_1632.jpg,0,91.94669702,0.473725592,0.965404812,0.041956404,3.795295903
FILE200706-185514F_1656.jpg,0,63.04820435,0.499983688,0.971478679,0.045627678,3.236752656
FILE200706-185514F_168.jpg,0,45.23877592,0.486739459,0.977174978,0.053724052,2.910723318
FILE200706-185514F_1680.jpg,0,80.45558928,0.419896755,0.961779024,0.040814563,3.975042994
FILE200706-185514F_1704.jpg,0,64.15354578,0.49066291,0.969882642,0.056261973,3.292726353
FILE200706-185514F_1728.jpg,0,65.1929388,0.481511361,0.968143182,0.049197102,3.302478503
FILE200706-185514F_1752.jpg,0,68.19162367,0.489948614,0.96329387,0.056765551,3.379443601
FILE200706-185514F_1776.jpg,0,78.77082448,0.484267537,0.959296229,0.05021099,3.576671725
FILE200706-185514F_1800.jpg,0,87.36404654,0.4696125,0.956684931,0.044671721,3.815619626
FILE200706-185514F_1824.jpg,0,72.86901366,0.491791822,0.963131028,0.047119415,3.39516439
FILE200706-185514F_1848.jpg,0,78.19107739,0.456009131,0.96144555,0.043409492,3.650136571
FILE200706-185514F_1872.jpg,0,62.52955994,0.473705064,0.963321718,0.047224719,3.307303996
FILE200706-185514F_1896.jpg,0,60.35858371,0.483571264,0.969052097,0.04972166,3.238280223
FILE200706-185514F_192.jpg,0,44.10941831,0.497428826,0.978202952,0.053373659,2.82624178
FILE200706-185514F_1920.jpg,0,75.88358118,0.476340088,0.970737603,0.048023608,3.634537178
FILE200706-185514F_1944.jpg,0,74.53598381,0.425602957,0.956922803,0.038157453,3.748224583
FILE200706-185514F_1968.jpg,0,81.18473445,0.450866775,0.955798428,0.042534039,3.911876581
FILE200706-185514F_1992.jpg,0,77.77686394,0.468568554,0.959505952,0.045453459,3.71580172
FILE200706-185514F_2016.jpg,0,69.43098634,0.464653033,0.961218463,0.044239783,3.550601922
FILE200706-185514F_2040.jpg,0,87.07764289,0.418847987,0.946558501,0.042144778,4.138725341
FILE200706-185514F_2064.jpg,0,88.5548002,0.490195009,0.958971836,0.05814902,3.793485078
FILE200706-185514F_2088.jpg,0,81.08602934,0.444653272,0.966617204,0.038437723,3.898310572
FILE200706-185514F_2112.jpg,0,79.35431462,0.476542336,0.960077293,0.046894773,3.626666667
FILE200706-185514F_2136.jpg,0,77.75522509,0.493778923,0.9621178,0.04930026,3.597268589
FILE200706-185514F_216.jpg,0,47.72495701,0.478062605,0.976186806,0.049191854,2.934324734
FILE200706-185514F_2160.jpg,0,82.91695498,0.414363756,0.961066693,0.039782478,4.013302984
FILE200706-185514F_2184.jpg,0,61.46072838,0.508540518,0.969847073,0.058636923,3.211704603
FILE200706-185514F_2208.jpg,0,54.68109256,0.522854775,0.973642498,0.056750854,2.755427415
FILE200706-185514F_2232.jpg,0,48.73185635,0.56651033,0.979186184,0.067548025,2.45406171
FILE200706-185514F_2256.jpg,0,51.30954982,0.548846755,0.977127079,0.060039815,2.630905412
FILE200706-185514F_2280.jpg,0,64.64031361,0.450689849,0.968541882,0.047301536,3.266494689
FILE200706-185514F_2304.jpg,0,67.60571573,0.512158241,0.968240596,0.056455936,3.208892261
FILE200706-185514F_2328.jpg,0,67.6671826,0.509534472,0.974298152,0.059685394,3.233737987
FILE200706-185514F_2352.jpg,0,62.45515427,0.501015115,0.977424046,0.049349481,3.231502276
FILE200706-185514F_2376.jpg,0,47.92649469,0.546541885,0.978629099,0.057389593,2.581568032
FILE200706-185514F_24.jpg,0,32.27920081,0.484259685,0.983025379,0.05103114,2.591613556
FILE200706-185514F_240.jpg,0,52.43664138,0.478029771,0.97581792,0.065153047,3.091370764
FILE200706-185514F_2400.jpg,0,57.46245827,0.535971705,0.974792843,0.057590424,2.932038442
FILE200706-185514F_2424.jpg,0,52.55314112,0.543621867,0.976267543,0.064199567,2.75682347
FILE200706-185514F_2448.jpg,0,61.04593829,0.522284292,0.972058833,0.059075098,2.978482549
FILE200706-185514F_2472.jpg,0,58.88276176,0.516951166,0.971873104,0.057806419,3.009418311
FILE200706-185514F_2496.jpg,0,58.06839656,0.526721969,0.973194237,0.06396713,2.95353566
FILE200706-185514F_2520.jpg,0,65.2251391,0.460578587,0.970191255,0.049994786,3.363995953
FILE200706-185514F_2544.jpg,0,76.4267476,0.505643191,0.963575565,0.058504027,3.379929186
FILE200706-185514F_2568.jpg,0,64.24747597,0.471787407,0.969129855,0.048607162,3.338401619
FILE200706-185514F_2592.jpg,0,62.88930703,0.484886043,0.969010195,0.049339461,3.263449671
FILE200706-185514F_2616.jpg,0,67.29414264,0.472725225,0.965603755,0.047888006,3.333940314
FILE200706-185514F_264.jpg,0,51.30908447,0.494359625,0.977172447,0.056205698,2.965614568
FILE200706-185514F_2640.jpg,0,65.41423369,0.425819214,0.964822148,0.04278236,3.497086495
FILE200706-185514F_2664.jpg,0,54.9957916,0.480449383,0.96710278,0.056942696,3.078118361
FILE200706-185514F_2688.jpg,0,56.96806272,0.476201203,0.960721229,0.062349401,3.031451694
FILE200706-185514F_2712.jpg,0,54.407739,0.505673503,0.968876865,0.065872812,2.899069297
FILE200706-185514F_2736.jpg,0,66.45508346,0.455251069,0.968388985,0.044066594,3.373181588
FILE200706-185514F_2760.jpg,0,70.21289833,0.501390107,0.966802354,0.058895967,3.340343955
FILE200706-185514F_2784.jpg,0,72.12389479,0.461456604,0.97400129,0.041725993,3.520435003
FILE200706-185514F_2808.jpg,0,57.92468386,0.474388406,0.963158081,0.050600529,3.243449671
FILE200706-185514F_2832.jpg,0,66.41395043,0.483236853,0.962832825,0.054158535,3.381213961
FILE200706-185514F_2856.jpg,0,58.86931715,0.473719053,0.968888449,0.051444804,3.252948912
FILE200706-185514F_288.jpg,0,52.88278199,0.497857945,0.976013759,0.063495701,2.900870005
FILE200706-185514F_2880.jpg,0,71.33249368,0.435340256,0.966042508,0.042700047,3.692453212
FILE200706-185514F_2904.jpg,0,61.80704097,0.530731404,0.972292079,0.057841436,3
FILE200706-185514F_2928.jpg,0,57.1805564,0.514175292,0.973669046,0.05342614,2.92256955
FILE200706-185514F_2952.jpg,0,52.22597876,0.526380119,0.975124382,0.056174819,2.780799191
FILE200706-185514F_2976.jpg,0,50.95291856,0.509786563,0.975639846,0.054494394,2.859747092
FILE200706-185514F_3000.jpg,0,53.25607486,0.460966124,0.975290366,0.046748233,3.162417805
FILE200706-185514F_3024.jpg,0,61.65816894,0.512219454,0.969297037,0.058699376,3.0420435
FILE200706-185514F_3048.jpg,0,65.96258978,0.490419083,0.967564595,0.056428044,3.220010116
FILE200706-185514F_3072.jpg,0,55.67402124,0.527359012,0.972091042,0.064384431,2.857895802
FILE200706-185514F_3096.jpg,0,61.62686899,0.520646658,0.969696805,0.065165576,3.004046535
FILE200706-185514F_312.jpg,0,54.1276176,0.499385923,0.975284639,0.05626158,2.914850784
FILE200706-185514F_3120.jpg,0,71.82528073,0.469871148,0.968267953,0.056598309,3.500870005
FILE200706-185514F_3144.jpg,0,95.64703085,0.505586644,0.958308798,0.060216531,3.756327769
FILE200706-185514F_3168.jpg,0,80.64957006,0.494881462,0.964086883,0.063172672,3.531229135
FILE200706-185514F_3192.jpg,0,90.3948002,0.486706188,0.958488502,0.052913577,3.770075873
FILE200706-185514F_3216.jpg,0,91.35271624,0.496745313,0.954584271,0.055596194,3.669215984
FILE200706-185514F_3240.jpg,0,97.10453212,0.437689323,0.954588196,0.054750632,4.16411735
FILE200706-185514F_3264.jpg,0,88.69103692,0.483763128,0.957263555,0.053874384,3.8087304
FILE200706-185514F_3288.jpg,0,93.72350025,0.441881969,0.954223534,0.049566019,4.099929186
FILE200706-185514F_3312.jpg,0,91.54819423,0.431475805,0.946127689,0.045334946,4.106069803
FILE200706-185514F_3336.jpg,0,68.85058169,0.484434496,0.966603877,0.054336227,3.436904401
FILE200706-185514F_336.jpg,0,51.80987355,0.520214834,0.976251228,0.067064618,2.688558422
FILE200706-185514F_3360.jpg,0,97.45796662,0.422502331,0.967965438,0.041723705,4.316924633
FILE200706-185514F_3384.jpg,0,67.55192716,0.469493077,0.970729687,0.048029148,3.47803743
FILE200706-185514F_3408.jpg,0,68.25036925,0.453262791,0.97049088,0.046568902,3.520859889
FILE200706-185514F_3432.jpg,0,58.26958017,0.500374578,0.974337155,0.052258843,3.153141123
FILE200706-185514F_3456.jpg,0,61.7198786,0.4853942,0.972874758,0.049891686,3.235852301
FILE200706-185514F_3480.jpg,0,68.63262519,0.422697258,0.969226626,0.043702678,3.667708649
FILE200706-185514F_3504.jpg,0,72.48191199,0.511301852,0.967971974,0.062898519,3.349974709
FILE200706-185514F_3528.jpg,0,73.99347496,0.477195073,0.965313343,0.049368235,3.660465352
FILE200706-185514F_3552.jpg,0,78.47928174,0.461493518,0.964244898,0.045209021,3.748639353
FILE200706-185514F_3576.jpg,0,60.37307031,0.503379868,0.97369436,0.059123479,3.120950936
FILE200706-185514F_360.jpg,0,65.54707132,0.401532716,0.968017813,0.037517568,3.740981285
FILE200706-185514F_3600.jpg,0,66.91303996,0.430227392,0.969440405,0.044767375,3.547819929
FILE200706-185514F_3624.jpg,0,59.23515427,0.51686575,0.972376162,0.058552993,3.021375822
FILE200706-185514F_3648.jpg,0,66.41361659,0.487342092,0.968202516,0.051070207,3.281679312
FILE200706-185514F_3672.jpg,0,58.99312089,0.518203056,0.970711671,0.056733148,3.026565503
FILE200706-185514F_3696.jpg,0,71.50327769,0.483665031,0.966080253,0.048313198,3.342488619
FILE200706-185514F_3720.jpg,0,75.03008599,0.44047654,0.964871222,0.045639676,3.608356095
FILE200706-185514F_3744.jpg,0,71.21446636,0.493822207,0.966495915,0.049438257,3.295619626
FILE200706-185514F_3768.jpg,0,74.06535154,0.475708114,0.964770394,0.049860136,3.425918058
FILE200706-185514F_3792.jpg,0,73.26381386,0.494491184,0.964361141,0.052549019,3.346848761
FILE200706-185514F_3816.jpg,0,74.82651492,0.49066718,0.966296803,0.048763765,3.403166414
FILE200706-185514F_384.jpg,0,58.00209408,0.497369879,0.973222946,0.07121726,3.002033384
FILE200706-185514F_3840.jpg,0,77.26780981,0.470453745,0.969830643,0.046371763,3.558431968
FILE200706-185514F_3864.jpg,0,69.71952453,0.552993673,0.97573415,0.062635814,3.020505817
FILE200706-185514F_3888.jpg,0,85.48201315,0.471505264,0.966573881,0.046991027,3.75814871
FILE200706-185514F_3912.jpg,0,90.15230147,0.523914452,0.96315928,0.053105513,3.444279211
FILE200706-185514F_3936.jpg,0,84.10582701,0.51726142,0.963120494,0.054454566,3.422164896
FILE200706-185514F_3960.jpg,0,99.89553869,0.452778191,0.955721516,0.046016384,4.003904906
FILE200706-185514F_3984.jpg,0,95.32921598,0.504386384,0.958012694,0.056173708,3.69825999
FILE200706-185514F_4008.jpg,0,113.3139808,0.479040734,0.950928919,0.052318288,4.136155792
FILE200706-185514F_4032.jpg,0,128.5103187,0.46997108,0.93986357,0.052397636,4.427728882
FILE200706-185514F_4056.jpg,0,152.5713809,0.441728621,0.929274468,0.048304707,4.99980779
FILE200706-185514F_408.jpg,0,50.07472939,0.494275977,0.977572892,0.073074521,2.837764289
FILE200706-185514F_4080.jpg,0,202.0039656,0.368821019,0.90004534,0.039625841,6.119595346
FILE200706-185514F_4104.jpg,0,180.4478402,0.40595863,0.914200517,0.038451321,5.811198786
FILE200706-185514F_4128.jpg,0,158.654871,0.367426799,0.923065414,0.030474161,6.028770865
FILE200706-185514F_4152.jpg,0,151.3469398,0.372772585,0.929686188,0.032497132,5.927577137
FILE200706-185514F_4176.jpg,0,212.9752959,0.379451574,0.927300251,0.0366417,6.754618108
FILE200706-185514F_4200.jpg,0,239.8555185,0.337963051,0.922396614,0.027762136,7.363682347
FILE200706-185514F_4224.jpg,0,133.8091958,0.389954861,0.95332397,0.036410652,5.375730905
FILE200706-185514F_4248.jpg,0,142.9469297,0.367127912,0.955642223,0.027550861,5.278340921
FILE200706-185514F_4272.jpg,0,118.705301,0.423287283,0.965537511,0.031669874,4.316631259
FILE200706-185514F_4296.jpg,0,100.295822,0.462408309,0.962860745,0.044038014,3.826808295
FILE200706-185514F_432.jpg,0,47.36973192,0.484771921,0.979028704,0.053040065,2.881416287
FILE200706-185514F_4320.jpg,0,91.92196257,0.437767775,0.957736514,0.037078315,3.782175013
FILE200706-185514F_4344.jpg,0,85.43299949,0.490132935,0.960036886,0.043105385,3.367567021
FILE200706-185514F_4368.jpg,0,86.39560951,0.480191234,0.957160513,0.043452313,3.423915023
FILE200706-185514F_4392.jpg,0,94.5286697,0.486433634,0.95219355,0.044887467,3.600738493
FILE200706-185514F_4416.jpg,0,96.19097623,0.501868088,0.953829068,0.053249887,3.65897825
FILE200706-185514F_4440.jpg,0,112.5963075,0.435514056,0.946289156,0.043586833,4.299858371
FILE200706-185514F_4464.jpg,0,121.7292362,0.489481476,0.944715483,0.053913724,4.357076378
FILE200706-185514F_4488.jpg,0,106.7742337,0.461519418,0.95183786,0.042426493,4.104511887
FILE200706-185514F_456.jpg,0,44.86696004,0.45580809,0.979215867,0.04735943,2.886342944
FILE200706-185514F_48.jpg,0,42.50419828,0.464318425,0.978293818,0.042987147,2.996176024
FILE200706-185514F_480.jpg,0,59.89286798,0.421038217,0.978109783,0.03929599,3.547617602
FILE200706-185514F_504.jpg,0,52.66583713,0.522781049,0.981715747,0.064684728,2.876378351
FILE200706-185514F_528.jpg,0,52.48831563,0.474887692,0.973747644,0.041480005,3.077875569
FILE200706-185514F_552.jpg,0,54.09691452,0.462511939,0.972964526,0.042268246,3.103045018
FILE200706-185514F_576.jpg,0,59.8442084,0.438547135,0.96394664,0.04202055,3.426545271
FILE200706-185514F_600.jpg,0,75.81877592,0.401948709,0.961266224,0.037768163,3.876742539
FILE200706-185514F_624.jpg,0,66.73821952,0.460842763,0.97206726,0.042860673,3.406646434
FILE200706-185514F_648.jpg,0,61.83627719,0.4632801,0.968430053,0.042832008,3.30019221
FILE200706-185514F_672.jpg,0,67.79961558,0.435406527,0.966433247,0.036989222,3.713464846
FILE200706-185514F_696.jpg,0,87.73621649,0.419995911,0.965343327,0.034091026,4.125108751
FILE200706-185514F_72.jpg,0,47.60415781,0.45286364,0.972883923,0.041227107,3.256944866
FILE200706-185514F_720.jpg,0,79.87997977,0.383655074,0.955457681,0.03176841,4.242448154
FILE200706-185514F_744.jpg,0,73.73613556,0.438660429,0.960034232,0.040089976,3.851562974
FILE200706-185514F_768.jpg,0,68.82020233,0.452828532,0.966118736,0.047428014,3.66287304
FILE200706-185514F_792.jpg,0,67.74529084,0.445685994,0.966504911,0.03629726,3.615397066
FILE200706-185514F_816.jpg,0,63.32312595,0.490321384,0.967094975,0.047828083,3.2323217
FILE200706-185514F_840.jpg,0,64.90831563,0.455013085,0.966941898,0.046772523,3.363490137
FILE200706-185514F_864.jpg,0,55.73196763,0.534503659,0.972163076,0.057718526,2.822589782
FILE200706-185514F_888.jpg,0,55.48863935,0.514780643,0.972818892,0.054615454,2.925240263
FILE200706-185514F_912.jpg,0,55.46725341,0.524110832,0.974419038,0.055268881,2.92657562
FILE200706-185514F_936.jpg,0,59.76639353,0.487135327,0.971737881,0.045728806,3.168902377
FILE200706-185514F_96.jpg,0,52.52643399,0.438658153,0.970029067,0.040111845,3.478664643
FILE200706-185514F_960.jpg,0,71.30497724,0.414714797,0.964407844,0.036872296,3.792544259
FILE200706-185514F_984.jpg,0,66.29798685,0.462126111,0.967746126,0.041385848,3.472716237
FILE200706-185814F_0.jpg,0,104.9889732,0.554742622,0.952907591,0.051071698,3.711542742
FILE200706-185814F_1008.jpg,0,62.76532119,0.457878812,0.969809135,0.044803217,3.31024785
FILE200706-185814F_1032.jpg,0,64.81198786,0.464680761,0.96682633,0.045529116,3.40472433
FILE200706-185814F_1056.jpg,0,71.0996257,0.46810615,0.966357273,0.043895836,3.444370258
